,1,2,3,4,5,6,7,8,9,10,11,12
20090529__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20090605__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20090605__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20090612__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20090612__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20090619__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20090619__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20090626__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20090626__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20090703__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20090703__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20090710__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20090710__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20090717__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20090717__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20090724__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20090724__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20090731__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20090731__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20090807__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20090807__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20090814__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20090814__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20090821__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20090821__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20090828__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20090828__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20090904__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20090904__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20090911__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20090911__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20090918__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20090918__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20090925__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20090925__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20091002__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20091002__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20091009__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20091009__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20091016__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20091016__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20091023__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20091023__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20091030__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20091030__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20091106__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20091106__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20091113__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20091113__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20091120__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20091120__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20091127__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20091127__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20091204__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20091204__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20091211__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20091211__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20091218__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20091218__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20091225__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20091225__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20100101__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100101__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20100108__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100108__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20100115__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20100115__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20100122__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100122__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20100129__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100129__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20100205__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100205__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20100212__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20100212__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20100219__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100219__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20100226__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100226__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20100305__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100305__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20100312__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100312__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20100319__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100319__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20100326__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20100326__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20100402__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20100402__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20100409__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100409__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20100416__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100416__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20100423__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20100423__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20100430__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100430__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20100507__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100507__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20100514__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100514__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20100521__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20100521__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20100528__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100528__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20100604__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100604__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20100611__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20100611__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20100618__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20100618__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20100625__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100625__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20100702__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20100702__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20100709__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100709__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20100716__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100716__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20100723__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20100723__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20100730__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20100730__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20100806__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20100806__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20100813__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20100813__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20100820__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20100820__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20100827__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20100827__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20100903__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20100903__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20100910__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20100910__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20100917__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20100917__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20100924__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20100924__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20101001__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20101001__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20101008__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20101008__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20101015__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20101015__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20101022__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20101022__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20101029__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20101029__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20101105__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20101105__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20101112__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20101112__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20101119__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20101119__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20101126__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20101126__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20101203__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20101203__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20101210__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20101210__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20101217__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20101217__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20101224__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20101224__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20101231__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20101231__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20110107__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110107__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20110114__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110114__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20110121__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110121__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20110128__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110128__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20110204__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110204__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20110211__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110211__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20110218__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20110218__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20110225__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20110225__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20110304__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110304__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20110311__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110311__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20110318__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110318__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20110325__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110325__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20110401__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20110401__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20110408__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20110408__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20110415__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110415__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20110422__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20110422__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20110429__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20110429__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20110506__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20110506__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20110510__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110510__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20110513__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110513__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20110517__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20110517__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20110520__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110520__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20110524__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110524__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20110527__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20110527__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20110531__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20110531__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20110603__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110603__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20110607__star_1,False,False,False,False,False,False,False,False,False,True,False,False
20110607__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20110610__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110610__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20110614__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110614__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110617__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110617__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20110621__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20110621__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20110624__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20110624__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20110628__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20110628__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20110701__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20110701__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20110705__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110705__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20110708__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110708__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110712__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20110712__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110715__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20110715__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20110719__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110719__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20110722__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110722__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20110726__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20110726__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20110729__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110729__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110802__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110802__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20110805__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20110805__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110809__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20110809__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20110812__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20110812__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20110816__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20110816__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20110819__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20110819__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20110823__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110823__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20110826__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110826__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20110830__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20110830__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20110902__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20110902__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20110906__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20110906__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20110909__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20110909__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20110913__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20110913__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110916__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20110916__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20110920__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20110920__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20110923__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20110923__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20110927__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20110927__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20110930__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20110930__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20111004__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20111004__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20111007__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20111007__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20111011__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20111011__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20111014__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20111014__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20111018__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20111018__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20111021__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20111021__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20111025__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20111025__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20111028__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20111028__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20111101__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20111101__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20111104__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20111104__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20111108__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20111108__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20111111__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20111111__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20111115__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20111115__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20111118__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20111118__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20111122__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20111122__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20111125__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20111125__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20111129__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20111129__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20111202__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20111202__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20111206__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20111206__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20111209__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20111209__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20111213__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20111213__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20111216__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20111216__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20111220__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20111220__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20111223__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20111223__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20111227__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20111227__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20111230__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20111230__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20120103__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20120103__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20120106__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20120106__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120110__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20120110__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120113__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20120113__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20120117__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20120117__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20120120__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20120120__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20120124__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20120124__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20120127__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20120127__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120131__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20120131__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120203__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20120203__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20120207__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20120207__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20120210__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20120210__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20120214__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20120214__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20120217__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20120217__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20120221__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20120221__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20120224__star_1,False,False,False,False,False,False,False,False,False,True,False,False
20120224__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20120228__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20120228__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20120302__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20120302__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120306__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20120306__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120309__star_1,False,False,False,False,False,True,False,False,False,False,False,False
20120309__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20120313__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20120313__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20120316__star_1,False,False,False,True,False,False,False,False,False,False,False,False
20120316__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20120320__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20120320__star_2,False,False,False,True,False,False,False,False,False,False,False,False
20120323__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20120323__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20120327__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20120327__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20120330__star_1,False,False,False,False,False,False,False,False,False,True,False,False
20120330__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20120403__star_1,False,False,False,False,False,False,False,False,False,True,False,False
20120403__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20120406__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20120406__star_2,False,False,True,False,False,False,False,False,False,False,False,False
20120410__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20120410__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20120413__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20120413__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20120417__star_1,False,False,False,False,False,False,False,False,False,True,False,False
20120417__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20120420__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20120420__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20120424__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20120424__star_2,False,False,False,False,True,False,False,False,False,False,False,False
20120427__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20120427__star_2,False,False,False,False,False,True,False,False,False,False,False,False
20120501__star_1,False,False,False,False,False,False,False,False,False,False,True,False
20120501__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20120504__star_1,True,False,False,False,False,False,False,False,False,False,False,False
20120504__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120508__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20120508__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20120511__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20120511__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20120515__star_1,False,False,False,False,True,False,False,False,False,False,False,False
20120515__star_2,False,True,False,False,False,False,False,False,False,False,False,False
20120518__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20120518__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20120522__star_1,False,False,False,False,False,False,True,False,False,False,False,False
20120522__star_2,True,False,False,False,False,False,False,False,False,False,False,False
20120525__star_1,False,True,False,False,False,False,False,False,False,False,False,False
20120525__star_2,False,False,False,False,False,False,False,True,False,False,False,False
20120529__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20120529__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20120601__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20120601__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20120605__star_1,False,False,False,False,False,False,False,True,False,False,False,False
20120605__star_2,False,False,False,False,False,False,False,False,True,False,False,False
20120608__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20120608__star_2,False,False,False,False,False,False,False,False,False,False,True,False
20120612__star_1,False,False,False,False,False,False,False,False,True,False,False,False
20120612__star_2,False,False,False,False,False,False,False,False,False,True,False,False
20120615__star_1,False,False,True,False,False,False,False,False,False,False,False,False
20120615__star_2,False,False,False,False,False,False,True,False,False,False,False,False
20120619__star_1,False,False,False,False,True,False,False,False,False,False,False,False
