,1,2,3,4,5,6,7,8,9,10,11,12
2008014__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2008015__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2008015__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2008016__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2008016__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2008017__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2008017__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2008018__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2008018__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2008019__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008019__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2008020__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2008020__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2008021__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2008021__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2008022__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2008022__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2008023__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2008023__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2008024__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2008024__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2008025__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2008025__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008026__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2008026__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2008027__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008027__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008028__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2008028__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2008029__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2008029__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008030__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008030__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2008031__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2008031__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2008032__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008032__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2008033__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2008033__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008034__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008034__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008035__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2008035__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008036__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2008036__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2008037__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008037__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2008038__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2008038__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2008039__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2008039__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2008040__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2008040__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2008041__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2008041__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2008042__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2008042__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2008043__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2008043__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2008044__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2008044__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2008045__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2008045__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2008046__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2008046__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2008047__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2008047__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2008048__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2008048__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2008049__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2008049__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2008050__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2008050__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2008051__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2008051__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2008052__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2008052__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2009001__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009001__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2009002__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2009002__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2009003__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2009003__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2009004__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2009004__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2009005__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009005__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2009006__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2009006__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009007__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009007__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2009008__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009008__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2009009__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2009009__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2009010__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009010__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2009011__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009011__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2009012__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2009012__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2009013__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009013__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2009014__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009014__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2009015__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2009015__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2009016__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009016__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009017__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009017__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2009018__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2009018__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009019__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2009019__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2009020__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009020__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2009021__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009021__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2009022__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009022__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009023__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2009023__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009024__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009024__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2009025__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2009025__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009026__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2009026__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2009027__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009027__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2009028__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2009028__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2009029__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2009029__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2009030__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2009030__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009031__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009031__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009032__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2009032__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2009033__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2009033__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009034__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009034__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009035__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2009035__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2009036__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2009036__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009037__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009037__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2009038__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2009038__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2009039__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2009039__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009040__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009040__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2009041__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2009041__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2009042__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2009042__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2009043__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2009043__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2009044__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2009044__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2009045__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009045__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2009046__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2009046__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009047__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2009047__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2009048__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2009048__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2009049__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2009049__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2009050__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2009050__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2009051__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2009051__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2009052__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2009052__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2010001__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010001__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2010002__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010002__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010003__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2010003__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010004__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010004__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010005__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010005__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2010006__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010006__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2010007__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2010007__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2010008__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010008__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2010009__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010009__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2010010__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010010__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2010011__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010011__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2010012__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010012__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2010013__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2010013__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2010014__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2010014__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2010015__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010015__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2010016__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010016__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2010017__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2010017__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010018__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010018__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010019__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010019__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2010020__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010020__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2010021__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2010021__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010022__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010022__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010023__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010023__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2010024__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2010024__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010025__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2010025__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010026__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010026__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010027__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2010027__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010028__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010028__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2010029__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010029__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010030__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010030__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2010031__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2010031__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2010032__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2010032__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2010033__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010033__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2010034__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2010034__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010035__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2010035__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2010036__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2010036__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010037__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2010037__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010038__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010038__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010039__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2010039__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2010040__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2010040__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2010041__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2010041__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010042__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010042__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2010043__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010043__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2010044__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2010044__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2010045__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2010045__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2010046__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2010046__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2010047__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2010047__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010048__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2010048__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2010049__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2010049__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010050__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2010050__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2010051__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2010051__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2010052__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2010052__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2010053__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2010053__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2011001__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011001__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011002__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011002__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011003__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011003__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011004__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011004__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2011005__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011005__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2011006__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011006__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011007__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011007__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011008__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011008__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2011009__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011009__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011010__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011010__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2011011__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011011__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011012__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011012__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011013__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2011013__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011014__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2011014__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011015__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011015__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011016__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011016__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011017__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011017__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011018__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2011018__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2011019__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011019__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011020__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011020__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2011021__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011021__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011022__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011022__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011023__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011023__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2011024__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011024__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011025__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2011025__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011026__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011026__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011027__star_1,0,0,0,0,0,0,0,0,0,1,0,0
2011027__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011028__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011028__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011029__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011029__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011030__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011030__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011031__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2011031__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011032__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2011032__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011033__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011033__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011034__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011034__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011035__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011035__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2011036__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011036__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011037__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011037__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011038__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011038__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011039__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011039__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2011040__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011040__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011041__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2011041__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011042__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011042__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011043__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011043__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011044__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011044__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011045__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2011045__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011046__star_1,0,0,0,0,0,0,1,0,0,0,0,0
2011046__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011047__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011047__star_2,0,0,1,0,0,0,0,0,0,0,0,0
2011048__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2011048__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011049__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011049__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011050__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011050__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2011051__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011051__star_2,0,0,0,0,0,0,0,0,1,0,0,0
2011052__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2011052__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2011053__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011053__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011054__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011054__star_2,1,0,0,0,0,0,0,0,0,0,0,0
2011055__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011055__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011056__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011056__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011057__star_1,0,0,0,0,0,0,0,0,0,0,1,0
2011057__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2011058__star_1,0,0,0,0,0,1,0,0,0,0,0,0
2011058__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011059__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011059__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011060__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011060__star_2,0,0,0,0,0,1,0,0,0,0,0,0
2011061__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011061__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011062__star_1,0,0,0,0,0,0,0,1,0,0,0,0
2011062__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011063__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011063__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011064__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011064__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011065__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011065__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011066__star_1,0,0,0,0,1,0,0,0,0,0,0,0
2011066__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011067__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2011067__star_2,0,0,0,0,0,0,0,0,0,1,0,0
2011068__star_1,0,0,0,1,0,0,0,0,0,0,0,0
2011068__star_2,0,0,0,0,0,0,0,1,0,0,0,0
2011069__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011069__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011070__star_1,0,0,0,0,0,0,0,0,1,0,0,0
2011070__star_2,0,1,0,0,0,0,0,0,0,0,0,0
2011071__star_1,1,0,0,0,0,0,0,0,0,0,0,0
2011071__star_2,0,0,0,0,1,0,0,0,0,0,0,0
2011072__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011072__star_2,0,0,0,0,0,0,1,0,0,0,0,0
2011073__star_1,0,0,1,0,0,0,0,0,0,0,0,0
2011073__star_2,0,0,0,0,0,0,0,0,0,0,1,0
2011074__star_1,0,1,0,0,0,0,0,0,0,0,0,0
2011074__star_2,0,0,0,1,0,0,0,0,0,0,0,0
2011075__star_1,0,1,0,0,0,0,0,0,0,0,0,0
